material_id,pred_E_per_atom_above_ground_state,System
mp-32715,0.4047192739654847,B36O5
mp-30935,0.1418254166930278,B17F27
mp-759037,0.2222385587537612,Fe9O10
mp-756693,0.220892566875203,Fe13O15
mp-556566,0.2211996599761951,V8O15
mp-1065860,0.1065158107199072,SbS
mp-1220184,0.1903916437656501,Ni5O11
mp-565700,0.2027543857994962,Ti8O15
mp-32544,0.2366350952003026,Ti9O8
mp-656850,0.1296277869542187,Ti2O7
mp-767469,0.2626247588017525,Ni9S10
mp-1216498,0.2230590995577988,V3S5
mp-684733,0.2324825652299014,Ti10O11
mp-1204545,0.1081992669171346,V5O14
mp-1207486,0.0840328272204839,ZrBr4
mp-23266,0.0830949611068005,GeI4
mp-22846,0.1570014819334107,In5S4
mp-571436,0.0832220898115245,SnI4
mp-635441,0.0831035635537913,SiI4
mp-28988,0.0998633949070603,In7Br9
mp-1212517,0.0834296655021979,HfBr4
mp-28730,0.0978711323747021,In7Cl9
mp-1102743,0.2055540628481117,ZnS2
mp-1184661,0.1449576019480081,Hf3I
mp-862983,0.0964665107950865,InCl3
mp-1185135,0.0873689819186853,KBr3
mp-523,0.2604950712960428,CrS
mp-1187056,0.2012916025138537,Sn3N
mp-1216242,0.3018460657364239,W2N3
mp-865473,0.0818893039600046,VBr3
mp-22860,0.1345247756612337,LaI
mp-1186215,0.1415177715180708,Nb3I
mp-1183733,0.2604233697729719,Co3S
mp-22851,0.0874055248502178,NaCl
mp-971768,0.1484542902677242,Ti3Br
mp-1022,0.1078007513171741,K2S
mp-1868,0.306695053801253,VS
mp-1188037,0.1375950120394955,Zr3Br
mp-1184519,0.1261512753367665,In3Cl
mp-28572,0.0923867931767718,LaBr2
mp-864915,0.0896790992328554,HfBr3
mp-1186987,0.2595626646001982,ScO3
mp-1183996,0.1333888787299986,Cu3F
mp-1185348,0.0971073413348355,LiF3
mp-864733,0.0923329671719499,MoI3
mp-556978,0.1346158810961273,Na2S
mp-1186984,0.0928998351388838,ScBr3
mp-1186991,0.0919518605017192,ScI3
mp-754553,0.2232472359326708,Zn3N2
mp-1189032,0.2420009694069357,Fe3S
mp-1188032,0.1324455411380009,Zr3Cl
mp-1185906,0.0872001691477678,MgI3
mp-1187855,0.2014202708091975,YO
mp-1185783,0.1639433587749605,Mg3N
mp-1184320,0.2088877923528798,Fe3O
mp-1245910,0.2081517328086085,TeO
mp-1184996,0.1318074245044019,LaF
mp-1187407,0.251199402581596,TeS3
mp-10000,0.2743226520163943,Hf2S
mp-1001834,0.3831888725469693,HfN
mp-1559,0.2330862307155882,Mg3N2
mp-1220234,0.2092627623427904,Ni5O4
mp-1181291,0.1582268549493248,Ge7O23
mp-29688,0.0882125811373561,Ge3Cl8
mp-27189,0.0904412107943062,Si3Cl8
mp-761471,0.2291428994607295,Co5O8
mp-10197,0.2249149526887656,ZrO
mp-32640,0.1975491821902164,La5S8
mp-1228158,0.2480782194769532,Al5S8
mp-10634,0.1118377760537324,CuF
mp-12981,0.3322582271021964,ScN
mp-1224137,0.21315869150299,In5S8
mp-1215375,0.2079811051978388,Zr5S8
mp-27873,0.2222317850728423,Ta2O
mp-1818,0.0246394377138202,SiF4
mp-9816,0.0457011984129682,GeF4
mp-567,0.2099105033885503,La3S4
mp-21369,0.211370114154883,W3O
mp-1189265,0.0860661972236436,NaCl3
mp-361,0.117207740518877,Cu2O
mp-675332,0.085362621753947,InI4
mp-39008,0.0831555587025994,AlBr4
mp-644481,0.2505487062287339,ScO
mp-1207087,0.1091455859672632,LaF2
mp-975905,0.1355659797613252,Mo3I
mp-1178476,0.2018055789933464,Cu3O4
mp-1062345,0.1597358067149911,Li2N
mp-23289,0.0862503390003785,KCl
mp-1895,0.2607463074229103,TaO
mp-1206710,0.2136701924698677,LaO
mp-1058549,0.2323679857838279,CaN
mp-760084,0.1515217447016255,Cu8O7
mp-972767,0.2141097618283263,Si3F
mp-8454,0.0852365027634128,KF
mp-570891,0.0872970574842874,KBr
mp-1183689,0.1412418808722785,Co3Cl
mp-1476,0.2563118491972694,ScS
mp-1221492,0.2116975441270751,Mo2O
mp-1187038,0.209071388114213,Sn3S
mp-22916,0.0889363292338397,NaBr
mp-8023,0.2560384571727212,AlO
mp-682,0.1110759828663894,NaF
mp-1206821,0.1260989166250724,Cr2O
mp-976783,0.1209874107146457,Ge3F
mp-1513,0.2756317993052086,Co9S8
mp-1201116,0.1696123882328781,TeO6
mp-1672,0.1931770063840252,CaS
mp-282,0.1561236779329597,TiF2
mp-557259,0.0612595825152235,MoF6
mp-1094137,0.0947122705851195,Ni15Cl16
mp-466,0.1795851761073655,Nb2F5
mp-1063118,0.2281336342597071,Si2O
mp-16031,0.2810468967355137,Sn3N4
mp-1178760,0.140618556623687,W2O7
mp-556597,0.2069993591638152,In3S4
mp-1050,0.2534479431798405,Ni3S4
mp-16228,0.2163622177869373,YS2
mp-943,0.2749290514155729,Co3S4
mp-1094082,0.1866483477976152,Ni4O
mp-975606,0.2899741574612729,InN3
mp-1206425,0.2179070585732365,Co4N
mp-982048,0.2302283656135073,Ge2O3
mp-971682,0.2618213801979761,Si3N2
mp-1184892,0.1676940092424538,In3S
mp-1094090,0.229151009462267,Ni4N
mp-1094096,0.1955120571008383,Ni4O3
mp-985588,0.1025509687982113,FeCl
mp-1094084,0.3073804812470994,Ni4N3
mp-505622,0.219445609483012,Mn4N
mp-975439,0.2718742358127131,Mn3S
mp-1795,0.1521800126952722,NbF3
mp-1188012,0.1192720736483902,Zr3I
mp-1185002,0.1695606107850508,La3Br
mp-971694,0.2113627827171679,Ge3N2
mp-1184279,0.1868454478914368,Fe3F
mp-1188005,0.2174385833523665,Zr3S
mp-8338,0.1573577251024535,TaF3
mp-1183968,0.1090077482317731,Cu3Cl
mp-1185925,0.0982081094740467,Mn3I
mp-8102,0.2812978944101981,W3N4
mp-648774,0.0715596435633268,Zr2Cl5
mp-680077,0.079211475875028,Ta2Br5
mp-23274,0.0752081514984772,Ta2Cl5
mp-1185949,0.2423633342019008,MgS3
mp-761151,0.2078687764516158,Zr6O11
mp-28180,0.0484620281725104,Sb4F15
mp-2809,0.2020521217113866,Sb2S3
mp-23226,0.0938225963457339,Nb6I11
mp-616204,0.0776674690531512,Ga3Cl7
mp-1194880,0.0934449073077607,W5I16
mp-1173794,0.0909035183191207,Na6O
mp-1191069,0.1797698532817777,W11O12
mp-1080623,0.3599507744220204,Si2N3
mp-570044,0.0852073613438905,NbI4
mp-1206884,0.0904027755888296,KN2
mp-7667,0.1331321380271562,K2S3
mp-31217,0.1496831270666624,Cu8O
mp-1826,0.2317111396174258,Ta3S2
mp-759957,0.0536996057792625,V2F7
mp-12177,0.1719107135995709,Te2O5
mp-1880,0.0410913318076152,SbF3
mp-1181272,0.1720314139586985,InO3
mp-22464,0.0823426295228669,NaO3
mp-1001790,0.1379211519508998,LiO3
mp-1219528,0.1629166473003008,Sb2O7
mp-673174,0.2722945023172637,Fe8N3
mp-676,0.2338203574759323,CaN6
mp-1212122,0.0924019059369859,InCl2
mp-568108,0.0964007549862109,InBr2
mp-568848,0.0824752151293177,GaCl2
mp-29312,0.0891672568661126,InI2
mp-1023900,0.0702253293599783,SiS
mp-1104282,0.1643675250179963,Mn2O5
mp-560362,0.1489579707010414,W8O21
mp-555935,0.2491184494984631,Ta2S
mp-540671,0.0862556919846594,Ti7Cl16
mp-1181008,0.207548532867292,InO2
mp-540672,0.0940413019520967,Ti7Br16
mp-1201934,0.1173902419756589,WO4
mp-22631,0.3241167352322681,Co2N
mp-1179114,0.1785778643573852,ScO2
mp-1197374,0.229571172943662,Zr2S
mp-616559,0.2435534658636532,Ti2S
mp-22857,0.0943869774798052,CrCl2
mp-1182869,0.1825701922044761,AlO2
mp-1080202,0.3280247801628562,FeN2
mp-13869,0.1389819817854655,Cr5O12
mp-1195045,0.0877111487818298,WI4
mp-23316,0.0836740798986655,BCl2
mp-29412,0.084402717586702,Ta3Br7
mp-27765,0.1035496201789026,W3Br8
mp-1207889,0.1014270472865219,WI2
mp-29498,0.1065839011951606,WBr2
mp-23238,0.0920267494609025,Ta3I7
mp-1207828,0.0972401702916072,WCl2
mp-1198690,0.0864861803146891,MoI2
mp-656852,0.2179274375332017,Ti13O22
mp-27880,0.069232391157757,Nb3Cl7
mp-29555,0.0922214339809524,MoBr2
mp-620029,0.0927057804449354,MoCl2
mp-1209929,0.110787242956369,NiO3
mp-1207322,0.0887607114064483,Cu6O
mp-1208477,0.0863755570893065,WN6
mp-1211453,0.0804682423585206,MoS6
mp-1210578,0.0715289360231055,NbS6
mp-1206633,0.085385465333795,CoCl6
mp-1206305,0.0862083588475157,ZnBr6
mp-1206190,0.086379571851504,ZnI6
mp-1225059,0.0893732401986208,FeCl4
mp-1207367,0.0854019214032537,FeCl6
mp-1213141,0.0879728291603666,CuCl3
mp-1095060,0.0888360509412612,Na3Cl2
mp-1207348,0.0858916654291603,NiCl6
mp-1207313,0.0859289415710005,MgCl6
mp-1207230,0.0859345812335307,MgBr6
mp-655086,0.0850292050173631,Nb2Br5
mp-2242,0.1844297553148308,GeS
mp-1220143,0.1436733552215409,Ni2O3
mp-1271281,0.2357725416903978,Sb3N5
mp-27979,0.0904480716441346,LaI3
mp-1188678,0.2215530037195283,Fe4O5
mp-22870,0.1087968086770639,InBr
mp-754556,0.2502209530610016,Nb3N5
mp-23202,0.1068477706906495,InI
mp-1205002,0.4257250810606554,Ta3N5
mp-1212686,0.1533539413093503,Ga3O5
mp-1509,0.1945300821165817,Sn2S3
mp-1181290,0.2174622751701022,GaO2
mp-1208406,0.4379635329003463,Ta2N3
mp-22872,0.0668935410862176,SbCl3
mp-28127,0.1608720553778975,Na2S5
mp-1198545,0.1189068129647354,CuN8
mp-1188869,0.4347774072066275,Nb2N3
mp-27655,0.0940126450326142,Te2I
mp-624299,0.1860536275179385,Cu7S4
mp-1208308,0.0953661491461721,Te2Cl
mp-608366,0.134691195672131,CuN6
mp-570679,0.0836617398874493,TaI5
mp-683941,0.3008758719967209,Nb14S5
mp-667324,0.0943654335376762,In2Cl3
mp-555003,0.0400203614719554,WF6
mp-27648,0.106137818430225,Te2Br
mp-1120827,0.2204565216291051,Nb3N
mp-1198417,0.1100470203078013,Cr4O15
mp-684707,0.3916488361676811,Fe7S12
mp-1212799,0.2379630872515256,Ga4O5
mp-1219002,0.1705161905081294,Sn3O8
mp-32913,0.3320534216375627,Nb16N13
mp-685050,0.3487769479531821,Nb16N9
mp-1181334,0.1993325638999377,Fe4O13
mp-1219511,0.0800821647448489,SbO4
mp-1219514,0.1531280097411461,Sb3O7
mp-1086672,0.1784333628134256,MnO3
mp-684621,0.0856249580010009,Cu13I15
mp-685006,0.2705009600837754,Ta10O9
mp-685158,0.0856547344489321,Cu16I19
mp-684641,0.2480919582770683,Fe2S
mp-1224586,0.1516964158880953,Ge5O11
mp-1223399,0.1895367264048227,La5S7
mp-685100,0.0854784906231529,Cu14I19
mp-684949,0.1025363083730676,Ca2F
mp-685011,0.099188977940392,Te8I3
mp-675278,0.1996495055480828,Cu11S16
mp-779692,0.2144961801224383,Ti7O8
mp-558229,0.212675378400469,La10S19
mp-30936,0.0964866825772067,B5F6
mp-1095521,0.0843273027306279,KF5
mp-1078930,0.1559751886106294,MgN8
mp-8046,0.3490755158231102,Ta4N5
mp-1210708,0.2661577873147747,Mo21S8
mp-1133,0.234799264423674,V5S4
mp-31381,0.3049094626592312,Nb21S8
mp-7927,0.3731262648808154,Nb4N5
mp-684697,0.2441241221948452,Sc20O19
mp-10734,0.2256218104063716,Ti4O5
mp-764417,0.220217247187401,Fe14O15
mp-1193856,0.2159546201663602,Zr21S8
mp-29500,0.0620951104857548,Ge7F16
mp-752616,0.0445343977766549,Mn3F8
mp-530081,0.2999809313212858,Mo15N16
mp-1225858,0.303587353522471,Fe11S12
mp-1196036,0.0872089082324064,WI3
mp-1175469,0.2226550883835514,Li9Co7O16
mp-627591,0.2700434738757036,Fe2SiS4
mp-1277859,0.1823069208086926,LiMn3O4
mp-755237,0.1284222093165432,MnTeO4
mp-1003771,0.1718649008057659,MgMn6O12
mp-774527,0.1653540564054275,Na2Ti12O25
mp-1174177,0.1996128748897353,Li5Co3O8
mp-765607,0.150302672056029,Na5Mn7O16
mp-1174741,0.1689264643092129,Li5Mn3O8
mp-756600,0.1802951070898922,Li7Mn5O12
mp-775826,0.1933228899482229,Fe3Co7O20
mp-1217134,0.2783654938003068,Ti3VS4
mp-1100521,0.1719565321711527,Li9Mn7O16
mp-752531,0.1797017238864925,Li(NiO2)2
mp-1638688,0.2087752969981928,Li7Co5O12
mp-761563,0.2012943607119366,Mn2FeO3
mp-22052,0.2135759675068568,Zn(InS2)2
mp-1222722,0.2129891630291602,Li(ZrS2)2
mp-1238843,0.2275741129798452,Na(CrS2)2
mp-758228,0.1656018402906439,Li13Mn8O24
mp-1238876,0.2239805202942262,K(CrS2)2
mp-758428,0.2079915151814388,Ti3NbO8
mp-1101434,0.1590930459138773,NiTeO4
mp-769632,0.1046694919101886,Mn7CrO16
mp-1226452,0.2612629652433811,Cr5NiS8
mp-1223334,0.1579218501638702,KTeO5
mp-753437,0.2122868084638375,La5Cu5O13
mp-1222118,0.2161824145745403,Mg5Al7O16
mp-761526,0.2253582200604305,FeCoO4
mp-753606,0.1522770231798374,MnCoO4
mp-28807,0.1591675237640189,Na7(Cu6S5)2
mp-675755,0.1826440670280137,TiCu3O4
mp-761140,0.1914882521548273,Na4Ti7O16
mp-753512,0.2012439483482282,TiWO4
mp-756501,0.1680583070189479,CoTeO4
mp-1221972,0.2300077499037002,MgSiO4
mp-989401,0.2435626517288564,CaMoN3
mp-36529,0.1421090450514296,Na3(WO3)10
mp-758091,0.1165499586762212,LiVF4
mp-780322,0.2181675787459631,Li(CoO2)4
mp-1016095,0.1872224930309339,LiMn2O4
mp-770931,0.1452033106264526,CuTeO4
mp-772508,0.2202566274812185,LiFe3O4
mp-760594,0.1955346330079881,LiTi2O4
mp-766483,0.1635542784175142,Li7(Cu6S5)2
mp-771370,0.2095874001803826,Fe3Co5O16
mp-675734,0.154174748030251,Li7B18O
mp-558179,0.2044420705213946,Fe3BO5
mp-1247923,0.1806519304538385,Al4B2O9
mp-771523,0.1899457770069982,LiCr2O4
mp-755052,0.199328457289359,LiV2O4
mp-673808,0.2440467328697559,Mg2SiO4
mp-757448,0.2126888275951038,Co11CuO16
mp-29930,0.1157570438426625,Na5LiN2
mp-755939,0.1487444471435867,Li9(CoO4)2
mp-850212,0.1634194654539232,Na3Mn5O12
mp-1275623,0.1772060022916554,Mg2V3O8
mp-1222207,0.2318450600918976,Mn2SnS4
mp-765602,0.193671218773497,Na5Ni9O16
mp-1100790,0.1788214574399917,Ca3Sn5S13
mp-674355,0.2638467773434038,Co(NiS2)2
mp-676377,0.2260932449130481,Ti2CuS4
mp-1238809,0.2396343352566955,Cr2CuS4
mp-1247129,0.3674225060960627,Zr3Si6N11
mp-1246631,0.1973894322116956,Li3V6N11
mp-1246008,0.2257782537926853,Sc3Ge6N11
mp-1247537,0.2499983859918989,Zr3Ge6N11
mp-1245407,0.22466107661631,Y3Ge6N11
mp-1247366,0.3439297354925069,Ti3Si6N11
mp-1245708,0.3115898270886209,Co3Si6N11
mp-772205,0.1435812861882436,Li2V3O8
mp-16787,0.1348836863835913,K2V3O8
mp-759954,0.1048700431336259,Li3Mn5F15
mp-1246222,0.3245081190418753,Mn3Si6N11
mp-1245397,0.3016606399607392,Cr3Si6N11
mp-1019893,0.3475208460567345,La3Si6N11
mp-1246816,0.3317031229610694,In3Si6N11
mp-1245818,0.1991212676399402,Na3V6N11
mp-1029652,0.3045653690222999,Y3Si6N11
mp-1246418,0.3782447593630656,Ta3Si6N11
mp-1247382,0.2639846272791438,Co3Ge6N11
mp-1245692,0.2337618862021677,In3Ge6N11
mp-1245870,0.3446351159329211,Sc3Si6N11
mp-1247016,0.3144816858548303,Si6Sb3N11
mp-753694,0.0391363101560359,LiVF6
mp-541669,0.1310385238804272,LiFe2F6
mp-770456,0.1938874286188389,Li6Ti2O7
mp-540728,0.1727640599882449,K2Zn6O7
mp-1222351,0.0857031401052483,LiFeF6
mp-759583,0.1789847878635871,Na2Co6O7
mp-1568601,0.1585838808341451,Li6NiO4
mp-756132,0.054602859953116,Cu(SbO2)2
mp-29308,0.1751714346739838,Na5Co2S5
mp-1173115,0.2110588189256706,TaFeO4
mp-1173109,0.2091699766885081,TaTiO4
mp-1100910,0.0858221506257245,VSbO4
mp-674490,0.1910566581874194,FeSbO4
mp-27255,0.1938048397396305,Ga2TeS2
mp-5488,0.2141518357826924,LiInO2
mp-675172,0.2350967487606173,TaAlO4
mp-29324,0.2059134973765335,Li(Mo4O5)2
mp-1190809,0.1599606229259567,Li8TeN2
mp-1272781,0.1893552618522657,Cr2CuO4
mp-34234,0.2355759026224311,Al2NiO4
mp-1173107,0.217118923563254,TaVO4
mp-756340,0.208409692955149,TaCrO4
mp-1272170,0.1728624291902908,TiVO4
mp-675580,0.2117077179065175,NbCrO4
mp-690543,0.1913945252691025,Mn2NiO4
mp-1204294,0.1510848111898822,ZrMo2O11
mp-985637,0.1997893429097547,Li2Si4O7
mp-1207524,0.1268144334933532,ZrW2O11
mp-1200259,0.1179225394240217,LiB2O3
mp-560463,0.11917527677113,Li2B4O7
mp-1195582,0.1932041011242189,La8Sb2S15
mp-1212660,0.0870852129464179,GaCuBr4
mp-29362,0.0833417808590112,GaCuCl4
mp-1102536,0.0870014600771138,AlCuBr4
mp-1191076,0.080129786499217,AlCuCl4
mp-753968,0.1493478685527018,Li2WS4
mp-5350,0.2066354923998267,Zn(GaS2)2
mp-557373,0.1764931077454505,Cu2WS4
mp-504587,0.2101050049625079,Fe9Cu9S16
mp-777589,0.0954377377321578,Li2MnF4
mp-556937,0.1400725872846589,Y2(MoO4)3
mp-637918,0.2270445621865859,Cr3GeN
mp-27767,0.1656471973803984,Li6Si2O7
mp-1193913,0.1348925514826551,Li4Si2O7
mp-29143,0.1416164779988444,Na3VS4
mp-1217602,0.1528418480323392,Ti4Si2O17
mp-768476,0.168693447426132,Li3VS4
mp-29628,0.141554914363349,Na4SnS4
mp-7571,0.0904122531620408,KNbF6
mp-1540904,0.0818558730045234,KTaF6
mp-29345,0.0851487345669703,LiGaI3
mp-12441,0.2524797919116605,CaAl2O4
mp-11609,0.2968545817101312,Sb(MoS)2
mp-1202082,0.0893370741469946,KAlF4
mp-1245959,0.2997348702074855,Mn(CoN)3
mp-755166,0.202112608739205,NaCoO2
mp-1245421,0.2108471239869419,Ca3YN3
mp-1207832,0.1962660403374024,Y3GeO8
mp-1254498,0.0809931382731455,AlNi3F15
mp-1211977,0.0866417221065982,K2CoI4
mp-1103121,0.1349948137088307,KLi2O3
mp-616255,0.2114715748439937,In2Sn3S7
mp-989609,0.2379231305405874,YWN3
mp-1223129,0.1699809740750402,Li4SiO4
mp-850669,0.2173989935902232,YTa3O9
mp-1016120,0.1447994922543312,KMnO2
mp-997031,0.2036730463051099,MgCuO2
mp-1194512,0.1033008304317349,V2(CuO3)3
mp-1016154,0.2114467509526593,MgMnO2
mp-28327,0.0893984134226246,LiGaBr3
mp-1225100,0.2029188665671016,Fe7SiO10
mp-1209946,0.2474188720688607,NbCrS5
mp-1095632,0.2159198386647453,CaMoO
mp-756560,0.1842224361830639,Li2Ti3O7
mp-1265053,0.1022036255864194,Mn3Al2F15
mp-752742,0.1123142939247508,LiCu2F4
mp-984628,0.1936662883936368,CaBO3
mp-989515,0.2291322032607752,LaMoN3
mp-1246392,0.2413317061264828,Ca7(VN3)3
mp-763344,0.1131846451435687,LiV3O8
mp-998412,0.0889458289138143,KGeBr3
mp-1193190,0.1335218315781847,K2Cr3O9
mp-752972,0.1394773746834418,NaV3O8
mp-5926,0.1104088676771439,KCaF3
mp-758271,0.2117019574451581,Fe8SiO12
mp-1223545,0.1863189794242332,KMn2O4
mp-772583,0.1182127345138145,Ca3W2O9
mp-1220398,0.2994752635896796,NbMoS3
mp-8216,0.1942532684652698,LaBO3
mp-760786,0.09192298754048,Li2Cu3F11
mp-1176776,0.2410945962443709,LiCoS2
mp-29715,0.0848460041426199,TeWBr9
mp-757115,0.1464823507185055,KSb5O13
mp-29461,0.1467636295100212,Zn3Mo2O9
mp-767268,0.145009421446807,LiV9O22
mp-510713,0.1050970816160722,K3Mn2O8
mp-761166,0.1198231031603578,LiFeF3
mp-1246896,0.2910446171028969,Mn3AlN3
mp-1262698,0.1071739256964978,AlFe3F15
mp-1210358,0.1498974711107485,NaMo6O17
mp-1211832,0.0861056052987276,K2MnI4
mp-17404,0.1805057752060708,Y2Si2O7
mp-1205353,0.1142642215976281,KMnF3
mp-757772,0.151141109206067,Sn(WO3)3
mp-1211293,0.2067965448441453,La(YS2)3
mp-1182459,0.163544435554085,Ca5Cr3O13
mp-29376,0.1460482631084607,Na5InS4
mp-1195269,0.2025899369401617,Ca2Co2O5
mp-1101701,0.2216828200416572,Ta3InO9
mp-19172,0.1429602568053028,KV3O8
mp-29855,0.1407498855976957,LaV3O9
mp-1191223,0.187751618173603,SnSb4S7
mp-571260,0.0845693135701982,AlInI4
mp-1279798,0.2050847079390623,NaNiO2
mp-1004037,0.1956182109966537,CaMnO2
mp-755974,0.1276418600279777,Na2CuO2
mp-766437,0.2055574632240061,MgTi5O10
mp-866943,0.1735132887168504,Ca2SnS4
mp-27492,0.2060274564994511,CaFe5O7
mp-1222072,0.2037732637135183,MgTi11O20
mp-23535,0.0890123835778118,K2ZnBr4
mp-29716,0.0843386166777841,TaTeBr9
mp-765721,0.1678026925410345,Na4V3O8
mp-3488,0.1710025792396842,Na2Ti3O7
mp-1200447,0.2155795526491594,LaYS3
mp-1211403,0.0870383936593259,K2ZnI4
mp-1247209,0.3425430339546055,Ta3MnN6
mp-1215773,0.1910280861116639,Zn3In2O6
mp-762052,0.1977513091236515,Na2Ga11O17
mp-1196756,0.1398402499094592,NbSi4O13
mp-1207577,0.090336958134019,Zn2InI4
mp-1094018,0.1731031472569675,Zn4Ga2S7
mp-759694,0.2066378108072745,Mg2Ti7O15
mp-1178001,0.1326240895783921,Li2CrO2
mp-1211993,0.0868996099370065,K2FeI4
mp-1200040,0.2248226630753247,NaGa11O18
mp-1246634,0.2381619771639568,Li3WN2
mp-752911,0.1119948009894463,LiVF3
mp-1216784,0.2721147539468732,TiMoS3
mp-1245565,0.2328389754126174,Mg3FeN3
mp-1215903,0.3271824064234313,YBN2
mp-1096975,0.2380736193888128,FeCuS2
mp-531914,0.1881394131244268,Li3Ti8O16
mp-1016165,0.1846462227446429,LiMn8O16
mp-1215500,0.1913736907239307,Zn3CoS4
mp-755604,0.0708711061341775,V3CrO10
mp-1210686,0.0679690182243435,MgSb2F12
mp-1007823,0.5080315188482502,GaBN2
mp-3427,0.178116306723909,LiAlO2
mp-29928,0.1146183597322828,Na3Li3N2
mp-868046,0.2104996971238931,Fe9Cu3O16
mp-1221929,0.1774428882487963,MgZnS2
mp-753563,0.2083651391376109,Co9Cu3O16
mp-1228894,0.3665238736778275,AlGaN2
mp-776661,0.0506149888121283,NbV3O10
mp-1224086,0.1214335279694689,K3(FeO2)4
mp-1099073,0.1891184309972575,Ti15NbO32
mp-1008557,0.4263499185093625,AlBN2
mp-1228605,0.2695598227053947,Al3(MoS2)8
mp-1103016,0.1789872760660294,Ti3CuO8
mp-1221877,0.2028620297113899,Mn9Zn3O16
mp-1100897,0.2142004985934258,Y2Zr8O19
mp-531365,0.1484565498402457,Li3Mn8O16
mp-1246318,0.2500212614296226,Zn5(SiN3)2
mp-1246202,0.2697614682699083,Mg5(SiN3)2
mp-1245339,0.2759902903833806,Co5(SiN3)2
mp-29273,0.1664574778950697,Ca2Ge7O16
mp-754188,0.1024619007952387,Li3CrF6
mp-867726,0.1554785119393276,Li7(CoO3)2
mp-756605,0.2280457214951154,NbVO4
mp-775296,0.1971725045722417,TiMnO4
mp-1009020,0.1160473038987813,KCuO
mp-1191323,0.1803789352663329,CuMoO4
mp-1297694,0.1883699443151104,Mn5SnO8
mp-1316892,0.1808926896240971,TiCrO4
mp-1274918,0.199893498814167,TiFeO4
mp-19407,0.1710599128102347,MnWO4
mp-758123,0.1007286501322616,CoSbO4
mp-756350,0.2180006057081508,TiNbO4
mp-753048,0.1995194914047028,TiSnO4
mp-1225260,0.2522515941824966,Fe4Mo2N
mp-5178,0.2084823481453627,V2CuS4
mp-1220083,0.2138800089790769,Ni9(SnS)2
mp-754809,0.1919284060424787,MnNbO4
mp-754222,0.1852695583046319,NbFeO4
mp-530585,0.2237833956756961,La7Mn8O24
mp-675379,0.1666548037602443,Li2Ta2O3
mp-676320,0.2151246584050072,In4(SnO4)3
mp-1192730,0.3191626885428836,V(MoS2)2
mp-752973,0.0844483215221096,LiMnF4
mp-690511,0.1132250009847786,K10Co4O9
mp-20117,0.2078417716337331,TiFe2O5
mp-866622,0.1963791578877497,Ca3Sn4S11
mp-685365,0.2128949321659866,Ti7Fe13O30
mp-1185654,0.1526596165526701,Mg16Al12Cl
mp-1245289,0.194259202338656,Cr(FeO2)3
mp-776400,0.2205962371738985,FeCo3O8
mp-765586,0.2028797601842567,Ti15VO24
mp-674326,0.0860733941563577,K2NbCl3
mp-758243,0.1818220403217649,TiNb2O7
mp-770855,0.1991250780132301,VCrO3
mp-759165,0.1621088498425865,Na4FeO5
mp-758732,0.2145004268390396,Li9Co13O28
mp-530925,0.2713336160250083,Fe6Ni9S20
mp-767137,0.1859659326712412,Li3Sb17S27
mp-649086,0.2333776762963315,GaFeO3
mp-761093,0.2110276326158186,Na3Fe5O8
mp-686097,0.186988859602095,Li7Nb8O24
mp-530748,0.2290357126570548,MgAl2O4
mp-1224536,0.2088817236151419,In6Sn8S19
mp-762930,0.1845232028513349,Li3(NiO2)5
mp-758784,0.2051437226837597,YZr4O9
mp-1178157,0.1506490892224574,K(WO3)3
mp-1222745,0.0899153486628839,Li2FeCl4
mp-767692,0.0699732220768554,Li2VF6
mp-760220,0.2104831400645493,TiV15O24
mp-25542,0.1657571701288029,LiMnO2
mp-758751,0.1870047895312104,Li5(NiO2)8
mp-1078458,0.2068192224382174,CrFeO3
mp-1076391,0.1425448026636543,K2W2O5
mp-752603,0.18047363155064,Li3V2O6
mp-1245235,0.1776690403892684,Cr7FeO12
mp-757662,0.1962303077905897,Mn3Fe5O12
mp-771687,0.1985820225925487,Li5Fe5O12
mp-1247548,0.131019418661744,Zr7(Te2N)4
mp-755035,0.191400824393442,Na2Ni2O5
mp-762292,0.1813881111099228,Li4V5O10
mp-674986,0.1923003504002032,La3(MoO5)2
mp-989403,0.2546420311243498,LaVN3
mp-753503,0.0762011367260168,LiMn2F7
mp-772090,0.1635122249118286,Li4Ti9O20
mp-756087,0.1698531408934405,MnV3O8
mp-753417,0.1986541180454743,Zr7VO16
mp-778825,0.100107300550725,Na10Mn2O9
mp-1100325,0.166139892538671,CaSnS3
mp-764034,0.2019724686897568,Na(FeO2)2
mp-771244,0.2040343889148811,Li4Co13O28
mp-776108,0.1939857674312302,LiNbO3
mp-698627,0.2117688137394305,Ti5Fe11O24
mp-849718,0.1870060567052545,Na2Ti4O9
mp-698623,0.1137443162863126,K4W11O35
mp-756480,0.2068353886117976,Li3(FeO2)4
mp-1193219,0.2891511719740044,Fe(MoS2)2
mp-677108,0.220079093984986,Li7(Mo3S4)4
