System,material_id,num__ElementProperty_MagpieData maximum NpValence,Shear Modulus Voigt,range oxidation state,Melting Point (K),num__ElementProperty_MagpieData avg_dev GSbandgap,num__ElementProperty_MagpieData mode NUnfilled,num__ElementProperty_MagpieData mean NUnfilled,num__DensityFeatures_vpa,num__ElementProperty_MagpieData mean NpUnfilled,num__ElementProperty_MagpieData range SpaceGroupNumber,spacegroup_num,crystal_system_int,density,natoms,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,vpa,packing fraction,a,b,c,alpha,beta,gamma
Na2Se,mp-1266,4.0,15.699,3,1172.0,0.3551111111111111,1.0,1.3333333333333333,25.73785391163207,0.6666666666666666,215.0,225.0,1.0,2.577942631060893,3.0,0.9182958340544896,2.7548875021634687,0.0372571044448609,1.0279428283336458,0.9441143433327086,0.0694883006156827,0.0694883006156825,0.0463255337437885,0.0308836891625255,0.1041666666666667,2.9676490895367067,0.0,1.6840752966129369,0.3204013108966509,9.333333333333334,0.9428090415820634,26.82591134480069,0.6862603167694082,4.84615067,4.84615067,4.84615067,59.99999999999999,59.99999999999999,59.99999999999999
ScC,mp-10020,2.0,79.333,6,2454.0,2.248,4.0,6.5,12.860156164099694,2.0,0.0,225.0,1.0,3.677843492935112,2.0,1.0,2.0,1.1102230246251563e-16,1.0,0.9999999999999998,1.8954898966076588e-16,1.8954898966076588e-16,9.477449483038294e-17,9.477449483038294e-17,1.3812871470411935e-16,2.342872998926796,0.0,1.5707963267948966,0.0,6.0,0.0,12.860156146427055,0.7229321132392621,3.31332277,3.31332277,3.31332277,60.00000000000001,60.00000000000001,60.00000000000001
SnS,mp-2231,4.0,20.0,4,1150.0,1.101,2.0,3.0,25.540443545479764,3.0,71.0,62.0,5.0,4.90013418514396,8.0,1.0,8.0,0.0080913900684035,1.0080913900684036,0.9919086099315964,0.1489855516328862,0.0118105959305497,0.1430802536676113,0.0059052979652748,0.0144474618893418,2.6763933941203004,5.20740757162067e-16,1.648502683572329,0.0832136904192498,14.0,3.0,25.54703241750557,0.3319141038712702,11.432652,4.442511,4.023972,90.0,90.0,90.0
ZrO,mp-10197,4.0,57.439,4,2357.0,0.0,2.0,5.0,12.36953558387608,1.0,182.0,225.0,1.0,7.197062525892665,2.0,1.0,2.0,1.1102230246251563e-16,1.0,0.9999999999999998,1.9202263428096108e-16,1.9202263428096108e-16,9.601131714048054e-17,9.601131714048054e-17,7.180369992876159e-17,2.3126919985916143,0.0,1.5707963267948966,0.0,6.0,0.0,12.36953556127764,0.6670949659478634,3.27064039,3.27064039,3.27064039,60.00000000000001,60.00000000000001,60.00000000000001
CaS,mp-1672,4.0,39.879,4,2581.0,1.101,0.0,1.0,23.20702876526364,1.0,155.0,225.0,1.0,2.565499385836769,2.0,1.0,2.0,0.0,1.0,1.0,1.2948173668598798e-16,7.768904201159278e-17,9.063721568019159e-17,3.88445210057964e-17,4.564992674322522e-16,2.8581200021992497,0.0,1.5707963267948966,0.0,6.0,0.0,23.347553428403373,0.6128653858070999,4.04199207,4.04199207,4.04199207,60.00000000000001,60.00000000000001,60.00000000000001
Li2O,mp-755894,4.0,50.209,3,1706.0,0.0,1.0,1.3333333333333333,7.533231504555502,0.6666666666666666,217.0,62.0,5.0,2.0675613067934213,12.0,1.584962500721156,19.01955000865388,0.0397019063024941,1.0595528594537411,0.9457725170161396,0.0928411248697446,0.0316294119401377,0.0758970159653728,0.0112960726029145,0.0727742556182585,2.055419688715358,0.0538745979551126,1.57886109155624,0.2835013239995535,14.0,2.943920288775949,7.999638850985336,1.101919734668622,5.933408,5.151795,3.140428,90.0,90.0,90.0
NiC,mp-1009582,2.0,47.827,4,1409.0,2.248,2.0,3.0,8.408312105156782,2.0,31.0,225.0,1.0,6.981598521778183,2.0,1.0,2.0,1.1102230246251563e-16,1.0,0.9999999999999998,2.183906028001173e-16,2.183906028001173e-16,1.0919530140005867e-16,1.0919530140005867e-16,2.1126200158660691e-16,2.0334629977486567,0.0,1.5707963267948966,0.0,6.0,0.0,8.408312077229052,0.6982822255220609,2.87575095,2.87575095,2.87575095,60.00000000000002,60.00000000000001,60.00000000000001
TiF2,mp-282,5.0,55.462,3,1708.0,0.8755555555555556,1.0,3.333333333333333,11.671074821400138,0.6666666666666666,179.0,225.0,1.0,4.07218142359084,3.0,0.9182958340544896,2.7548875021634687,0.0372571044448608,1.0279428283336458,0.9441143433327084,0.0694883006156828,0.0694883006156827,0.0463255337437885,0.0308836891625256,0.1041666666666668,2.2486990489461984,3.6259732146947156e-16,1.6840752966129369,0.3204013108966512,9.333333333333334,0.9428090415820634,11.671074854721224,0.3581857435080832,3.67211017,3.67211017,3.67211017,60.00000000000001,60.00000000000001,60.00000000000001
K2S3,mp-7667,4.0,9.141,4,478.0,1.05696,2.0,1.6,27.240659947385137,1.2,159.0,36.0,5.0,2.0322536106919427,10.0,1.9219280948873625,19.219280948873624,0.0596386793585444,1.089359593825727,0.9244881861435852,0.2272537735862935,0.1455467127532912,0.1278232318852237,0.0397722166804278,0.1167038104828669,3.17166369097756,0.1836414462222318,1.1197678257093495,0.1443941149932689,14.8,1.833030277982336,28.498811223611625,0.7142111719465108,7.587627,6.295976940000001,6.29597694,108.64217487999998,90.0,90.0
SbF3,mp-1880,5.0,8.464,4,601.0,0.73875,1.0,1.5,15.655091160224632,1.5,151.0,40.0,5.0,4.233887839587498,8.0,1.5,12.0,0.0552680396931507,1.073704914130002,0.8894639206136984,0.1718911272230181,0.0547846312723048,0.134819042523859,0.0185360423495795,0.1158544183898978,2.126647855785017,0.1441295788359418,0.0,0.0,14.0,2.1213203435596424,17.52703516191293,0.2045532335101538,7.116117,4.62041886,4.62041886,112.6341793,90.0,90.0
Te2O5,mp-12177,4.0,47.464,8,1051.0,0.1893877551020408,2.0,2.0,14.060992150979704,2.0,140.0,4.0,6.0,5.292071596659127,14.0,2.807354922057604,39.302968908806456,0.0726232315534376,1.0875962629891265,0.7524113793942027,0.2756109096341525,0.2609066353773621,0.1461251656693408,0.0542662843345228,0.1497847315221956,1.9836622766788248,0.0217415817500897,2.070952182897446,0.3772088298323446,14.0,3.295017884191656,15.025379932562435,0.2615762148398951,8.15928968,5.512813,4.796603,102.84464814000002,90.00000000000001,90.0
KO3,mp-998913,4.0,8.517,0,442.0,0.0,2.0,1.75,19.553509110549324,1.5,217.0,44.0,5.0,1.849119997304378,4.0,1.5,6.0,0.0429601795412857,1.065246683552408,0.9140796409174284,0.4569739769652139,0.422168707187683,0.2468913287226766,0.1060430294725728,0.0800734588543568,2.425253239237508,0.3273936895536059,1.6599408673212956,0.2984400728924272,16.0,1.0,19.553509062174907,0.6049626949670911,4.8191914800110816,4.81919148,4.1484219964579365,75.26032494989843,64.506644055,64.50664405489327
NaO3,mp-22464,4.0,13.454,0,462.0,0.0,2.0,1.75,13.918075859902508,1.5,217.0,44.0,5.0,2.117359743667861,4.0,1.5,6.0,0.0328419681298433,1.0434820607408548,0.9343160637403136,0.4004568125906068,0.3617781092299825,0.2164641975727803,0.0919963075089132,0.0585206862576891,2.1822028040350445,0.2474948413737837,1.6462876026041893,0.2915601213383105,16.0,1.0,13.918075885815512,0.487555908404673,4.31656199,4.316561989932921,3.64018000221283,76.94960144070761,65.06102685075038,65.06102685
LiO3,mp-1001790,4.0,21.371,0,730.0,0.0,2.0,1.75,10.706907763048177,1.5,217.0,44.0,5.0,2.130136174983824,4.0,1.5,6.0,0.017880729751084,1.0334732395363475,0.964238540497832,0.3589794577528718,0.2896738582348874,0.2033970288314492,0.0777912144607112,0.0307720318638533,1.906770764182618,0.3270388905313229,1.6002488124940306,0.2555485289600727,16.0,1.0,10.706907790421049,0.3615513202752531,4.011333050073627,4.01133305,3.163138002671638,76.83767343916593,66.77922435500001,66.77922435399998
Fe8N3,mp-673174,3.0,93.82,0,1868.0,2.553520661157025,4.0,3.727272727272727,9.917188854140846,0.8181818181818182,35.0,5.0,6.0,7.440143931336206,33.0,4.195909270873607,138.465005938829,0.092350244648422,1.0771495620333766,0.8294138341675524,0.1605140251806548,0.1591371375466643,0.0974001761457521,0.0485039721735396,0.1641628413143351,1.905806202446864,0.0080307162254371,1.9907324036306293,0.3227251849443977,14.181818181818182,4.14476336608998,9.917188864716673,0.8745455024591868,9.18370994,8.613562000894758,4.68417068,89.98556771,89.96922481777275,62.03327299000001
GaCl2,mp-568848,5.0,2.536,3,406.0,1.108,1.0,2.333333333333333,27.5755359359739,2.333333333333333,0.0,52.0,5.0,2.6453996070010204,24.0,1.9182958340544896,46.03910001730775,0.0880684611978851,1.0672345546420536,0.736732980465716,0.156284474270188,0.1372387789707626,0.1299271558388862,0.0369604868464869,0.1453321993623554,0.0,0.0,0.0,0.0,15.666666666666664,3.3499585403736303,29.424659074587712,0.199156682891092,9.918307,9.884949,7.202955,90.0,90.0,90.0
Y4C5,mp-9459,2.0,35.81,8,2182.0,2.220246913580247,4.0,6.222222222222222,16.069952713269267,2.2222222222222223,0.0,55.0,5.0,4.729248252135787,18.0,2.281036112553424,41.058650025961626,0.0540747618515123,1.0776051360049042,0.8992737125395824,0.1665518136445465,0.1586359108467651,0.121039529240834,0.0454504939299313,0.1186680007322564,2.5187059721171208,0.1129926479385158,1.2328887416127143,0.3508499601249858,13.333333333333336,4.189935029992179,16.21699413419109,0.7187239114066831,11.995858,6.606345,3.683412,90.0,90.0,90.0
MoBr3,mp-23312,5.0,4.348,4,1094.0,0.546375,1.0,2.25,30.86895125289782,0.75,165.0,59.0,5.0,3.9433355141152977,16.0,2.25,36.0,0.130654921997032,1.089547908636768,0.738690156005936,0.1536870897374633,0.1351733405423534,0.1174380913381993,0.0494621710715446,0.2605074426256721,2.6012723152614727,0.0259735003739092,1.3263537703612798,0.1497170654840033,13.5,3.427827300200522,35.33577398239257,0.2255641086428928,12.680266,7.286045,6.119478,90.0,90.0,90.0
Ta2O5,mp-1539317,4.0,71.785,7,2085.0,0.0,2.0,3.4285714285714284,13.85690576737179,1.4285714285714286,217.0,59.0,5.0,7.395679879381863,7.0,1.950212064914747,27.30296890880645,0.1118720573119522,1.1232985271594562,0.8042231349924351,0.153643331613093,0.1188242031852829,0.1065635928366938,0.0409945953891452,0.2401853494650896,1.9990693787103389,0.0582158100449369,2.25786160755562,0.7391539055058789,13.428571428571429,4.836088822803074,14.173915263288244,0.3030112905981358,6.843652493684436,3.904435,3.871206,106.42925561255338,90.00002528014677,90.00000025000001
Mn2N,mp-9981,3.0,100.177,0,1703.0,2.8608888888888893,5.0,4.333333333333333,10.024538970013738,1.0,23.0,60.0,5.0,6.987770206040232,12.0,0.9182958340544896,11.019550008653876,0.0923372118650914,1.06925290889882,0.8614941822023626,0.1613664838098323,0.154338297135284,0.109920384764736,0.0685947987267918,0.1655373934636543,1.9460235885353103,4.203236533495616e-16,1.7368675166719518,0.1401389855622687,14.666666666666664,4.714045207910317,9.81296384557236,0.8199502730512455,5.547829,4.826919,4.397323,90.0,90.0,90.0
Na3P11,mp-473,3.0,6.812,8,571.0,0.5471938775510204,3.0,2.571428571428572,22.78415205410124,2.357142857142857,227.0,60.0,5.0,2.0462172829147045,56.0,2.950212064914747,165.21187563522582,0.0483393541291644,1.1199918740751214,0.9403206605083184,0.2594682405654508,0.1665174549564515,0.2007956134113534,0.0463970137886324,0.1088116301245792,2.643618873604275,0.253677242578735,1.5560119739206877,0.1906819092732291,17.428571428571427,1.4498416521560316,23.747330713733287,0.3590291205912969,12.616773,10.632049,9.913741,90.0,90.0,90.0
Mo2C,mp-1552,2.0,153.945,6,2785.0,1.9982222222222223,6.0,5.333333333333333,12.42526690714218,1.3333333333333333,35.0,60.0,5.0,8.943989553934255,12.0,0.9182958340544896,11.019550008653876,0.0912994700483416,1.0684746025362566,0.8630507949274874,0.160114120792042,0.154850085646475,0.1084974255765503,0.068822260287322,0.1632859644848899,2.119333356433536,0.0,1.7255240839649506,0.1324050145161301,12.666666666666664,4.714045207910317,12.618100129376804,0.7126497079532451,6.076485,5.241481,4.754105,90.0,90.0,90.0
Mg2C3,mp-28793,2.0,52.614,8,2296.0,2.1580800000000004,4.0,2.4,12.768046923405103,2.4,0.0,58.0,5.0,2.2016133292859226,10.0,1.521928094887362,15.21928094887362,0.0725250453087819,1.0906563066359778,0.9226595880262342,0.3230869121652843,0.2064891910083735,0.1715990523921158,0.0605951439092673,0.1524429182518749,2.1257521025953667,0.1516947380679076,1.330986040912642,0.1430178897064658,14.4,0.4898979485566356,12.768046923405103,0.510408509594408,6.44793,5.291497,3.742188,90.0,90.0,90.0
InS,mp-19795,4.0,19.672,4,1287.0,1.101,2.0,3.5,24.784890438611946,3.5,69.0,58.0,5.0,4.771415493164387,8.0,1.0,8.0,0.0170604934474723,1.0170604934474723,0.9829395065525276,0.1815295028901392,0.0102398809614069,0.1764095624094357,0.0051199404807034,0.0136213064508549,2.5724073635618554,4.440892098500626e-16,1.721772963867744,0.09558492536034,15.5,0.5,25.55897261114049,0.3870914850468312,10.725346,4.753674,4.010446,90.0,90.0,90.0
Co2N,mp-22631,3.0,93.396,5,1831.0,2.8608888888888893,3.0,3.0,8.94242169970158,1.0,0.0,58.0,5.0,7.919345189553335,6.0,0.9182958340544896,5.509775004326936,0.0963620130713002,1.0722715098034754,0.8554569803930495,0.1665756536004896,0.160195330779395,0.1131772100073579,0.0711979247908422,0.17252993169653,1.8933769099142927,2.0269806481627062e-16,1.7522218025487917,0.1840402544183614,14.0,4.242640687119285,9.217109454928911,0.7870267794405815,4.539061,4.292,2.838705,90.0,90.0,90.0
FeP2,mp-20027,3.0,161.014,5,1272.0,0.7222222222222223,3.0,3.333333333333333,12.524619460603311,2.0,227.0,58.0,5.0,5.127712739268919,6.0,0.9182958340544896,5.509775004326936,0.0444696566250635,1.033352242468798,0.9332955150624046,0.1366428457211986,0.0932222656281747,0.1055687571784737,0.0414321180569664,0.0909521934011312,2.2502340455285457,0.0,1.5225108401629537,0.1024417799214416,12.0,2.8284271247461903,12.715161363870552,0.5209429426503592,5.645405,4.9614,2.723791,90.0,90.0,90.0
Fe2C,mp-1871,2.0,105.491,6,1846.0,1.9982222222222223,4.0,4.0,9.497080373762424,1.3333333333333333,35.0,58.0,5.0,7.20957857718089,6.0,0.9182958340544896,5.509775004326936,0.0912509174485477,1.0684381880864111,0.8631236238271784,0.1602681669925594,0.1538176450851843,0.1089956186308312,0.0683633978156374,0.1633390968574264,1.9260065667587352,2.5639502485114184e-16,1.7389034708458844,0.1614445972998007,13.333333333333336,3.771236166328253,9.497080373762424,0.8572752439998267,4.713543,4.281594,2.823504,90.0,90.0,90.0
Co2C,mp-22488,2.0,111.8,6,1746.0,1.9982222222222223,3.0,3.333333333333333,9.152714416901023,1.3333333333333333,0.0,58.0,5.0,7.854354039072595,6.0,0.9182958340544896,5.509775004326936,0.0894474533355924,1.0670855900016942,0.8658288199966112,0.1600331148657506,0.1442738316942838,0.1119418376343226,0.0641217029752372,0.1623030861315233,1.8998421218990167,1.8129866073473576e-16,1.7432609365703229,0.2018716924038553,14.0,4.242640687119285,9.152714416901023,0.8029947341716124,4.378502,4.362886,2.874761,90.0,90.0,90.0
Ti2S,mp-616559,4.0,88.371,0,2032.0,0.9786666666666668,8.0,6.0,14.650385763480918,0.6666666666666666,124.0,58.0,5.0,4.80268802739094,36.0,3.169925001442312,114.11730005192324,0.0360138335417152,1.0565053371657604,0.9425425265990416,0.0977991593442006,0.0591624563395851,0.0719596250766447,0.0174222345393603,0.0642750543667722,2.5189196208386413,0.0375159363926241,1.4167550835577205,0.1587573207867331,14.666666666666664,1.563471919941143,14.72892038532332,0.6150455506961795,14.033627,11.363978,3.324858,90.0,90.0,90.0
FeSe2,mp-760,4.0,94.711,5,1207.0,0.3551111111111111,2.0,2.6666666666666665,16.41998080218045,1.3333333333333333,215.0,58.0,5.0,7.0898572130344615,6.0,0.9182958340544896,5.509775004326936,0.0703151147028476,1.0527363360271358,0.8945273279457284,0.1572329718634828,0.152747423518257,0.1063171640240638,0.067887743785892,0.1242168947440038,2.376564479228463,0.0,1.7259088686584425,0.1864950753686542,13.333333333333336,3.771236166328254,16.68887055689493,0.4840609763399109,5.783169,4.80882,3.600591,90.0,90.0,90.0
Hf2P,mp-504659,3.0,81.31,0,2828.0,0.7222222222222223,8.0,6.333333333333333,18.26264491460144,1.0,192.0,58.0,5.0,11.585320957146832,36.0,3.169925001442312,114.11730005192324,0.0383442509290368,1.0641129021293885,0.9385562437648318,0.098811320847903,0.0620465941794112,0.0721816646569627,0.01991538285359,0.0685680515240095,2.7028543792719417,0.042884414684447,1.421821804704554,0.1527698297052392,14.444444444444445,1.4229164972072996,18.535304859737536,0.6363685000104771,15.098325,12.314563,3.588843,90.0,90.0,90.0
GeS,mp-2242,4.0,19.146,4,1175.0,0.9095,2.0,3.0,21.96235144788692,3.0,155.0,62.0,5.0,3.954535685675805,8.0,1.0,8.0,0.0057912702315262,1.0057912702315264,0.9942087297684734,0.1795803159773027,0.0083919926827655,0.17538431963592,0.0041959963413827,0.0090487993854188,2.461172626103268,4.154074181055224e-16,1.6788008854032337,0.0594795324647051,15.0,0.0,21.98320536251366,0.2813516243314429,10.769622,4.454533,3.665881,90.0,90.0,90.0
LaI3,mp-27979,5.0,6.783,4,1035.0,0.39825,1.0,3.0,41.39230346078501,0.75,130.0,63.0,5.0,4.888205162931996,8.0,1.5,12.0,0.0716314924214754,1.0749728363901558,0.8567370151570491,0.1254226059038711,0.0929788088599383,0.0973791113152968,0.032467657135682,0.1471938978042259,3.3203553092018394,0.0752671623457518,1.4983130953594466,0.1596949535712367,14.0,2.1213203435596424,44.12905184014056,0.3713057158634631,10.163181,8.12122647,4.44717800020171,105.89049417,90.00000000000001,89.99999999999999
InBr,mp-22870,5.0,7.677,2,485.0,0.7285,1.0,3.0,32.52183157947685,3.0,75.0,63.0,5.0,4.7371828007062975,4.0,1.0,4.0,0.0200322822685982,1.0200322822685983,0.9799677177314018,0.1144562900575142,0.0473908402010885,0.09076086995697,0.0236954201005442,0.0398187037720194,3.271317911818464,0.0,1.4957798669162754,0.073473783249398,15.0,2.0,34.12824631748119,0.3218617977346872,6.71714265,4.692583,4.610998001443941,110.07355083,90.00000000000001,89.99999999999999
Cr3C2,mp-20937,2.0,175.764,7,2130.0,2.1580800000000004,6.0,5.2,8.63867298746756,1.6,35.0,62.0,5.0,6.7951800371105024,20.0,2.3219280948873617,46.43856189774724,0.0368517065381811,1.0813331514503273,0.9451330968297542,0.1208902262489091,0.0526531904693934,0.0939236365523484,0.0194900693183809,0.0638768269642175,2.1020008288412444,0.0532634069735556,1.4332039696881995,0.1559969500049593,14.8,2.0396078054371136,8.797798816108894,0.8492040299418145,11.5101,5.48245,2.788369,90.0,90.0,90.0
InI,mp-23202,5.0,8.272,2,480.0,0.531,1.0,3.0,37.77989461746349,3.0,75.0,63.0,5.0,5.133000058519823,4.0,1.0,4.0,0.0243732414516378,1.024373241451638,0.975626758548362,0.106003361607274,0.0581061864269789,0.0769502683937845,0.0290530932134894,0.0496888606010244,3.46019698175004,2.220446049250313e-16,1.4984108301741492,0.0697987670101334,15.0,2.0,39.09892788857432,0.346461820167963,6.93873501,4.952369,4.858799999005762,110.49474404,90.00000000000001,89.99999999999999
Ta3N5,mp-27488,3.0,103.167,8,3149.0,3.01734375,3.0,4.5,12.850297449032867,1.875,35.0,63.0,5.0,9.746088441037475,16.0,2.25,36.0,0.1006827268742964,1.1131017162092358,0.8656630260638516,0.2045344171812001,0.1866210019110014,0.1305813139892315,0.0714567005736763,0.1962442528090088,2.0970288265322066,0.0446553991992507,1.6001158201271577,0.1662544011271575,12.0,4.663689526544408,13.052754751951673,0.4219596265451153,10.357106,5.52077695,3.904767999207176,110.71029851999998,90.00000000000001,89.99999999999999
InCl,mp-571555,5.0,7.315,2,500.0,1.2465,1.0,3.0,29.29228187958349,3.0,75.0,63.0,5.0,4.018768076443017,4.0,1.0,4.0,0.0148128493805244,1.0148128493805244,0.9851871506194754,0.121691762993377,0.0346510854151746,0.1043662202857898,0.0173255427075872,0.0279200617012998,2.8691417676172826,6.280369834735104e-16,0.0,0.0,15.0,2.0,31.045690785507823,0.3186806417892957,6.59751786,4.518199,4.4216020006969154,109.578367975,90.00000000000001,89.99999999999999
K2O2,mp-2672,4.0,16.627,0,749.0,0.0,1.0,1.5,18.789523116449462,1.0,217.0,64.0,5.0,2.3121325111119466,8.0,1.0,8.0,0.0765316291339373,1.0765316291339375,0.9234683708660628,0.1293420602756782,0.0025556386293335,0.1280642409610115,0.0012778193146667,0.1705638786454494,2.6488600519616714,0.0863519512077299,1.1110193602176008,0.1880822667948288,13.5,2.5,19.78517265435792,1.1500282959313957,6.56506,4.91158791,4.911587909999999,91.95441067,90.0,90.0
Ti3O4,mp-755875,4.0,103.661,6,2104.0,0.0,2.0,4.571428571428571,10.239563288945346,1.1428571428571428,182.0,65.0,5.0,4.712897080099522,7.0,1.9502120649147463,13.651484454403224,0.0622427105395199,1.0766950442289536,0.9200046036297684,0.1860894687378132,0.170431311734044,0.1005250334552567,0.0714195474499718,0.1125877339473949,2.0837046858729087,0.024095564858445,1.5582247290600204,0.0287222113780642,16.285714285714285,3.103651568914348,10.449307630603917,0.5208989785962489,5.04704766,5.04704766,3.026169,108.39678814,90.0,90.0
K2P3,mp-569857,3.0,9.519,7,630.0,0.78,3.0,2.2,28.73907955977454,1.8,227.0,70.0,5.0,1.912577169773365,20.0,1.9219280948873625,38.43856189774725,0.0799819088110311,1.1185529596349308,0.9258806055576976,0.202125465710635,0.1209542366862744,0.1534377384171982,0.0567419981254597,0.1716634434229484,3.2563088750324765,0.163282639775478,1.0003492552137274,0.2946045743305201,15.2,2.2271057451320093,29.713617273695693,0.6850114940773901,10.35578808048691,8.572982140016494,8.400458001508085,78.53816848715508,66.07174433879659,60.66349896558329
FeP,mp-1005,3.0,137.234,6,1430.0,0.8125,3.0,3.5,11.32298276547383,1.5,227.0,62.0,5.0,6.371739342364887,8.0,1.0,8.0,0.0055215818777523,1.0055215818777523,0.9944784181222476,0.0881021114656376,0.0134586335684171,0.081372794681429,0.0067293167842085,0.0191893962666306,2.2865142561809177,0.0,1.2930541242183369,0.0660446753856659,14.0,2.0,11.312919122956536,0.6931380997366164,5.759138,5.148002,3.05259,90.0,90.0,90.0
Sn2S3,mp-1509,4.0,13.493,6,1105.0,1.05696,2.0,2.8,24.8328584626422,2.8,71.0,62.0,5.0,4.356626247282775,20.0,2.3219280948873617,46.43856189774724,0.06891807428981,1.0615613474339929,0.8277048142754742,0.1814380009476193,0.1719329755475569,0.1309630201071287,0.0485831978828264,0.1222871823768695,2.6352004042527697,0.0288874756322621,1.5631827556150593,0.0520787891733262,12.8,3.867815921162744,25.431639088853093,0.2996776696724624,14.430494,9.271768,3.801549,90.0,90.0,90.0
